cancel	'kænsәl		n. 取消, 撤消, 盖销(邮票)\nvt. 取消, 删去, 抵销, 盖销\nvi. 相互抵销\n[计] 作废	zk gk cet4 cet6 ky toefl ielts	bnc:3183	d:cancelled/p:cancelled/i:cancelling/3:cancels
orange	'ɒ:rindʒ		n. 柑橘, 桔子, 橘色\na. 橘色的	zk gk	bnc:3959	s:oranges
rub	rʌb		n. 摩擦, 困难, 障碍, 磨损处\nvt. 擦, 搓, 摩擦, 惹怒\nvi. 摩擦, 擦破	cet4 cet6 ky toefl ielts	bnc:3231	p:rubbed/i:rubbing/d:rubbed/3:rubs/s:rubs
mate	meit		n. 配偶, 对手, 助手, (象棋)将死\nvt. 使配对, 使一致, 结伴, (象棋)将死\nvi. 成配偶, 紧密配合	cet4 cet6 ky toefl gre	bnc:3060	s:mates/d:mated/i:mating/p:mated/3:mates
asleep	ә'sli:p		a. 睡着的, 长眠的, 麻木的\nadv. 熟睡地	zk gk cet4 ky	bnc:3043	
brick	brik		n. 砖块, 积木\na. 用砖做的\nvt. 用砖造, 用砖砌	gk cet4 ky toefl	bnc:2814	s:bricks/d:bricked/i:bricking
impress	im'pres		n. 印象, 特征, 印记\nvt. 使有印象, 印, 铭刻, 传送, 影响, 强征\nvi. 给人印象	gk cet4 cet6 ky	bnc:4079	d:impressed/p:impressed/i:impressing/3:impresses
punishment	'pʌniʃmәnt		n. 处罚, 刑罚, 惩罚\n[法] 罚, 处罚, 刑罚	gk cet4 cet6	bnc:3031	s:punishments
cease	si:s		n. 停止\nv. 停止, 终了	cet4 cet6 ky toefl ielts	bnc:2679	d:ceased/3:ceases/p:ceased/i:ceasing
concrete	'kɒnkri:t		n. 凝结物, 混凝土\na. 具体的, 实在的, 混凝土的\nv. (使)凝结, 用混凝土浇筑	gk cet4 cet6 ky toefl ielts gre	bnc:3840	i:concreting/d:concreted/p:concreted/3:concretes
mouse	maus		n. 老鼠, 胆小羞怯的人, 鼠标\nvi. 捕鼠, 窥探\nvt. 探出\n[计] 鼠标	zk gk cet4 cet6 ky	bnc:2845	s:mice/i:mousing/p:moused/3:mouses/d:moused
bunch	bʌntʃ		n. 串, 束\n[医] 骨肿块(马)	gk cet4 cet6 ky toefl ielts	bnc:4503	s:bunches/d:bunched/i:bunching/p:bunched/3:bunches
upset	ʌp'set		a. 弄翻的, 混乱的, 心烦的\nvt. 弄翻, 颠覆, 推翻, 打乱, 使不适, 使心烦\nvi. 翻倒	gk cet4 cet6 ky toefl ielts	bnc:3776	d:upset/0:upset/1:dp/i:upsetting/3:upsets/s:upsets/p:upset
wander	'wɒndә		vi. 游荡, 漫步, 徘徊, 迷路, 离题, 蜿蜒\nvt. 在...漫游	gk cet4 cet6 ky toefl ielts	bnc:3027	i:wandering/p:wandered/d:wandered/3:wanders
automatic	.ɒ:tә'mætik		n. 自动手枪, 自动机械\na. 自动的, 机械的, 必然的, 无意识的	gk cet4 cet6 ky toefl ielts	bnc:3184	s:automatics
flesh	'fleʃ		n. 肉, 肉体, 肉欲, 人性, 亲属, 人类, 众生, 人体\nvt. 以肉喂, 激起...的杀戳情绪, 使肥, 赋以血肉\nvi. 长胖	gk cet4 ky ielts	bnc:3036	d:fleshed/i:fleshing/s:fleshes/p:fleshed/3:fleshes
invitation	.invi'teiʃәn		n. 邀请, 请柬, 引诱\n[经] 邀请, 招待, 吸引	gk cet4 cet6 ky	bnc:3177	s:invitations
autumn	'ɒ:tәm		n. 秋天, 成熟期	zk gk	bnc:2252	
outline	'autlain		n. 大纲, 轮廓, 概要\nvt. 描画轮廓, 描述要点\nn. 大纲, 分级, 轮廓\n[计] 大纲, 分级, 轮廓	gk cet4 cet6 ky toefl ielts gre	bnc:2838	d:outlined/s:outlines/p:outlined/i:outlining/3:outlines
diary	'daiәri		n. 日记\n[经] 日记簿	zk gk cet4 cet6 ky ielts	bnc:2934	s:diaries
anticipate	æn'tisipeit		vt. 预期, 占先, 加速, 提前使用\n[医] 提前出现, 先期发生	cet4 cet6 ky toefl ielts gre	bnc:3106	d:anticipated/i:anticipating/p:anticipated/3:anticipates
garage	gә'rɑ:ʒ. 'gærɑ:ʒ		n. 车库, 汽车修理厂, 机库\nvt. 把车送入修车场	gk cet4 cet6 ky ielts	bnc:3113	s:garages/i:garaging/d:garaged/p:garaged/3:garages
intelligent	in'telidʒәnt		a. 聪明的, 智能的, 了解的	cet4 cet6 ky toefl ielts	bnc:3621	
entrance	'entrәns		n. 入口, 进入点, 入场, 入学, 进入, 开始(阶段), 就任\nvt. 使出神, 使入迷\n[计] 入口	gk cet4 cet6 ky toefl ielts gre	bnc:2465	s:entrances/d:entranced/p:entranced/i:entrancing/3:entrances
weakness	'wi:knis		n. 虚弱, 薄弱, 弱点\n[经] 欲振乏力	gk cet4 cet6	bnc:2867	s:weaknesses
continuous	kәn'tinjuәs		a. 连续的, 继续的, 连续不断的\n[计] 连续的	cet4 cet6 ky toefl	bnc:2936	
sympathy	'simpәθi		n. 同情, 赞同, 怜悯, 慰问, 吊唁\n[医] 交感[作用], 同感[作用], 感应, 同情	gk cet4 cet6 ky toefl	bnc:3089	s:sympathies
magic	'mædʒik		n. 魔术, 魔法\na. 魔术的, 有魔力的, 不可思议的	zk gk cet4 cet6 ky toefl ielts	bnc:3949	s:magics
pepper	'pepә		n. 胡椒粉, 胡椒, 辣椒\n[化] 胡椒; 辣椒; 花椒	gk cet4 cet6 ky	bnc:5443	s:peppers/d:peppered/p:peppered/i:peppering/3:peppers
equivalent	i'kwivәlәnt		n. 同等物, 等价物, 相等物\na. 相等的, 相当的, 同意义的\n[计] 等价的	cet4 cet6 ky toefl ielts gre	bnc:3051	s:equivalents
businessman	'biznismæn		n. 商人, 实业家, 工商业家	gk	bnc:3547	s:businessmen
comedy	'kɒmidi		n. 喜剧, 有趣的事情	gk cet4 cet6 ky toefl ielts	bnc:4172	s:comedies
flame	fleim		n. 火焰, 火舌, 热情, 光辉\nvt. 焚烧, 用火焰给...灭菌, 用火焰传送(信号), 点燃, 激动\nvi. 燃烧, 爆发, 闪耀\n[计] 无聊邮件, 无益邮件	gk cet4 cet6 ky toefl ielts	bnc:3195	s:flames/p:flamed/i:flaming/d:flamed/3:flames
excitement	ik'saitmәnt		n. 刺激, 兴奋\n[医] 兴奋, 激动	cet4 ky toefl ielts	bnc:2893	s:excitements
cooking	'kukiŋ		n. 烹饪\n[化] 熬炼; 热炼; 蒸煮	ielts	bnc:4137	0:cook/1:i/i:cooking
tune	tju:n		n. 歌曲, 主旋律, 心情, 声调, 和谐, 一致, 语调, 程度\nvt. 为...调音, 调整, 调谐, 使一致\nvi. 协调, 调谐	gk cet4 cet6 ky toefl ielts	bnc:3770	s:tunes/d:tuned/i:tuning/p:tuned/3:tunes
adventure	әd'ventʃә		n. 冒险, 冒险经历\nv. 冒险	gk cet4 ky toefl	bnc:3561	s:adventures/i:adventuring/p:adventured/3:adventures/d:adventured
twist	twist		n. 一扭, 扭曲, 曲折, 歪曲, 螺旋状, 新手法\nvt. 拧, 扭, 捻, 编织, 使扭转, 缠绕, 盘绕, 歪曲, 使转动, 使苦恼, 使混乱, 使旋转\nvi. 转向, 弯曲, 缠绕, 扭动, 呈螺旋形	gk cet4 cet6 ky toefl ielts	bnc:3673	p:twisted/i:twisting/d:twisted/s:twists/3:twists
shame	ʃeim		n. 羞耻, 羞愧, 耻辱\nvt. 使羞愧, 侮辱	zk gk cet4 cet6 ky	bnc:3668	d:shamed/3:shames/p:shamed/i:shaming/s:shames
broken	'brәukәn		a. 坏掉的, 打破的, 断掉的\nbreak的过去分词	gk cet4	bnc:2747	0:break/1:d/d:broken
ambition	æm'biʃәn		n. 野心, 志向	gk cet4 cet6 ky toefl ielts	bnc:3185	s:ambitions
fold	fәuld		n. 折层, 折, 羊栏, 折痕, 信徒\nvt. 折叠, 包, 合拢, 交迭\nvi. 折叠起来, 彻底失败\n[计] 折叠; 合并	gk cet4 cet6 ky toefl gre	bnc:3975	s:folds/d:folded/p:folded/i:folding/3:folds
organ	'ɒ:gәn		n. 风琴, 器官, 元件, 机构, 机关\n[电] 风琴	gk cet4 cet6 ky ielts	bnc:3101	s:organs
flash	flæʃ		n. 闪光, 闪现, 一瞬间\nvi. 闪光, 闪现, 反射\nvt. 使闪光, 反射	gk cet4 cet6 ky toefl ielts	bnc:4001	p:flashed/i:flashing/s:flashes/d:flashed/3:flashes/r:flasher
pig	pig		n. 猪, 猪肉, 贪婪的人, 猪一样的人\nv. 生小猪, 象猪般地生活	zk gk cet4 ky	bnc:3014	s:pigs/i:pigging/p:pigged/3:pigs/d:pigged
provided	prә'vaidid		conj. 倘若, 以...为条件	cet4 cet6 ky ielts	bnc:2695	0:provide/1:dp
publicity	pʌb'lisiti		n. 名声, 宣传, 公开场合\n[经] 宣传, 广告	cet6 ky toefl ielts	bnc:3003	
slope	slәup		n. 倾斜, 斜坡, 斜率, 扛枪姿势\nvt. 使倾斜, 弄斜, 扛\nvi. 倾斜, 走, 逃走	cet4 cet6 ky toefl ielts	bnc:3119	s:slopes/p:sloped/i:sloping/3:slopes/d:sloped
evil	'i:vl		n. 邪恶, 不幸, 罪恶\na. 邪恶的, 不幸的, 有害的, 讨厌的	cet4 cet6 ky	bnc:4107	s:evils
swear	swєә		vt. 发誓, 咒骂, 使宣誓\nvi. 发誓, 诅咒\nn. 诅咒, 誓言	gk cet4 cet6 ky ielts gre	bnc:3224	d:sworn/p:swore/i:swearing/3:swears
grateful	'greitful		a. 感谢的, 感激的, 令人快意的, 受欢迎的	gk cet4 cet6 ky toefl gre	bnc:2887	
countryside	'kʌntrisaid		n. 乡下地方, 乡下居民	zk gk ielts	bnc:2249	
precise	pri'sais		a. 精确的, 严谨的, 明确的\n[机] 精密的, 正确的	gk cet4 cet6 ky toefl ielts gre	bnc:2761	
heel	hi:l		n. 脚后跟, 踵, 后部, 倾侧\nvt. 尾随, 装以鞋跟, 倾侧, 追赶\nvi. 紧随, 用脚后跟传球	gk cet4 cet6 ky toefl	bnc:3535	s:heels/p:heeled/d:heeled/i:heeling/3:heels
peaceful	'pi:sful		a. 平静的, 和平的, 和平时期的, 爱好和平的, 喜爱安静的\n[法] 和平的, 爱好和平的, 和平时期的	gk cet4 cet6 ky	bnc:3937	
battery	'bætәri		n. 电池, 殴打\n[化] 蓄电池	gk cet4 cet6 ky toefl ielts	bnc:3400	s:batteries
mild	maild		a. 温和的, 温柔的, 淡味的, 适度的, 轻微的, (肥皂等)软性的\n[医] 轻的, 缓和的	gk cet4 cet6 ky toefl	bnc:3774	r:milder/t:mildest/s:milds
carpet	'kɑ:pit		n. 地毯, 地毯状物\nvt. 铺以地毯, 铺盖	gk cet4 cet6 ky ielts	bnc:2484	s:carpets/d:carpeted/p:carpeted/i:carpeting/3:carpets
castle	'kæsl. 'kɑ:sl		n. 城堡, 象棋中的车\nvt. 置于城堡中, 盘踞于	gk cet4 cet6 ky ielts	bnc:1765	s:castles/i:castling/p:castled/3:castles/d:castled
hunting	'hʌntiŋ		n. 狩猎, 猎狐, 探求\n[计] 寻找平衡; 寻找	ielts	bnc:3847	0:hunt/1:i/i:hunting
devote	di'vәut		vt. 投入于, 献身	gk cet4 cet6 ky toefl ielts	bnc:3407	p:devoted/d:devoted/i:devoting/3:devotes
determination	di.tә:mi'neiʃәn		n. 决心, 果断\n[化] 判定; 测定	gk cet4 cet6 toefl ielts gre	bnc:2788	s:determinations
rope	rәup		n. 绳, 索, 粗绳, 绞索, 决窍\nvt. 捆, 缚, 绑, 圈起, 以绳将...系住\nvi. 拧成绳状	zk gk cet4 cet6 ky toefl	bnc:3336	s:ropes/d:roped/i:roping/p:roped/3:ropes
discount	'diskaunt		n. 折扣, 贴现率\nvt. 打折扣\nvi. 贴现	gk cet4 cet6 ky toefl ielts gre	bnc:3143	s:discounts/d:discounted/i:discounting/p:discounted/3:discounts
continent	'kɒntinәnt		n. 大陆, 洲\na. 自制的	gk cet4 cet6 ky toefl gre	bnc:3626	s:continents
logic	'lɒdʒik		n. 逻辑, 逻辑学, 推理的方法, 推理, 逻辑性\n[计] 逻辑	cet4 cet6 ky toefl ielts	bnc:3193	s:logics
hurry	'hʌri		n. 匆忙, 急忙, 急促\nvt. 急派, 催促\nvi. 匆忙, 赶快	zk gk	bnc:3065	p:hurried/i:hurrying/d:hurried/3:hurries
slice	slais		n. 薄的切片, 一部分, 菜刀\nvt. 切成薄片, 切下\nvi. 切\n[计] 片	gk cet4 cet6 ky toefl ielts gre	bnc:4346	s:slices/i:slicing/p:sliced/d:sliced/3:slices
spell	spel		n. 符咒, 魅力, 轮值, 轮班, 工作时间, 一次发作\nvt. 拼写, 拼成, 琢磨, 理解, 招致, 轮换, 迷住\nvi. 轮换, 拼字	zk gk cet4 cet6 ky gre	bnc:3382	s:spells/d:spelt/3:spells/i:spelling/p:spelt
flood	flʌd		n. 洪水, 大量之水, 涨潮\nvt. 淹没, 使泛滥, 注满\nvi. 被淹, 溢出, 涌进	gk cet4 cet6 ky toefl	bnc:4100	d:flooded/s:floods/p:flooded/i:flooding/3:floods
naked	'neikid		a. 裸体的, 无装饰的, 无保护的, 赤贫的\n[医] 裸露的	cet4 cet6 ky toefl ielts	bnc:3507	
crack	kræk		n. 裂缝, 爆裂声\nv. (使)爆裂, (使)裂开, (使)发出爆裂声\na. 第一流的\nadv. 啪地一声	cet4 cet6 ky toefl ielts gre	bnc:3688	s:cracks/p:cracked/d:cracked/i:cracking/3:cracks
educate	'edjukeit		vt. 教育, 培养, 训练	gk cet4 ky	bnc:3663	d:educated/i:educating/3:educates/p:educated
shine	ʃain		n. 光泽, 阳光\nvt. 使发光\nvi. 照耀, 发光, 发亮	zk gk toefl	bnc:3329	p:shone/i:shining/3:shines/d:shone
princess	'prinsis		n. 公主, 王妃, 女巨头	cet4 cet6 ky	bnc:2691	s:princesses
till	til		prep. 直到, 在...以前, 迄\nconj. 直到...为止\nvt. 耕种\nn. 放钱的抽屉, 备用现金, 冰碛	zk gk toefl	bnc:2835	s:tills/i:tilling/p:tilled/d:tilled/3:tills
rescue	'reskju:		n. 援救, 解救, 营救\nvt. 援救, 救出, 营救	gk cet4 cet6 ky toefl ielts gre	bnc:3918	d:rescued/p:rescued/i:rescuing/3:rescues/s:rescues
piano	pi'ɑ:nәu		n. 钢琴	zk gk ielts gre	bnc:3449	s:pianos
hunt	hʌnt		n. 狩猎, 追捕, 搜寻, 猎区\nvt. 狩猎, 打猎, 搜索\nvi. 打猎, 猎食, 搜寻	gk cet4 cet6 ky ielts	bnc:4330	i:hunting/d:hunted/p:hunted/s:hunts/3:hunts
missing	'misiŋ		a. 不见的, 缺少的\n[法] 行踪不明的, 失踪的, 遗失的	cet4 cet6 ky	bnc:4261	0:miss/1:i/i:missing
elegant	'eligәnt		a. 优雅的, 端庄的, 高雅的	gk cet6 ky toefl ielts	bnc:3833	
dump	dʌmp		n. 垃圾场\nvt. 倾倒, 倾销\nvi. 倒垃圾, 倾销商品\n[计] 转出; 转储; 倾卸; 切断电源	cet4 cet6 ky toefl ielts	bnc:4144	d:dumped/p:dumped/i:dumping/s:dumps/3:dumps
interrupt	.intә'rʌpt		vt. 中断, 妨碍, 插嘴\nvi. 打断\nn. 中断\n[计] 中断	gk cet4 cet6 ky toefl gre	bnc:3386	p:interrupted/d:interrupted/i:interrupting/3:interrupts/s:interrupts
outer	'autә		a. 外部的, 外面的, 在外的, 远离中心的\n[机] 外部的, 外面的, 外侧的	gk cet4 cet6 ky	bnc:3097	s:outers
silly	'sili		a. 愚蠢的, 糊涂的	zk gk cet4 cet6 ky toefl	bnc:2789	t:silliest/r:sillier
tomato	tә'mɑ:tәu		n. 番茄, 西红柿	zk gk cet4 cet6 ky toefl	bnc:4402	s:tomatoes
rider	'raidә		n. 骑手, (文件后的)附件, 扶手\n[化] 游码	cet4 cet6 gre	bnc:3987	s:riders
swallow	'swɒlәu		n. 燕子, 吞咽, 喉\nvt. 咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制\nvi. 吞下, 咽下	gk cet4 cet6 ky toefl ielts gre	bnc:3290	p:swallowed/d:swallowed/i:swallowing/s:swallows/3:swallows
grandmother	'grændmʌðә		n. 祖母, 女祖先	zk cet4 cet6 ky	bnc:4338	s:grandmothers
clerk	klә:k		n. 办事员, 职员, 文书\nvi. 当店员	gk cet4 ky toefl	bnc:2959	s:clerks/i:clerking/p:clerked/3:clerks/d:clerked
lonely	'lәunli		a. 孤单的, 孤寂的, 荒凉的	zk gk cet4 cet6 ky	bnc:3842	t:loneliest/r:lonelier
cloth	klɒ:θ. klɒθ		n. 布料, 织品, 布\n[建] 布	gk cet4 ky ielts	bnc:3307	s:cloths
insect	'insekt		n. 昆虫, 卑鄙的人\n[医] 昆虫	gk cet4 cet6 ky ielts	bnc:3450	s:insects
bill	bil		n. 帐单, 清单, 钞票, 鸟嘴, 广告, 法案, 票据\nvt. 开帐单, (用招贴)宣布	zk gk cet4 ky toefl ielts	bnc:837	s:bills/d:billed/i:billing/p:billed/3:bills
hungry	'hʌŋgi		a. 饥饿的, 荒年的, 渴望的, 不毛的\n[化] 欠鞣皮	zk gk	bnc:3683	r:hungrier/t:hungriest
reception	ri'sepʃәn		n. 接待, 接受, 招待会\n[医] 接受, 感受	gk cet4 cet6 ky toefl ielts	bnc:2928	s:receptions
painter	'peintә		n. 画家, 油漆匠\n[机] 油漆匠, 喷漆匠	gk cet4 ky	bnc:3579	s:painters
prior	'praiә		a. 更重要的, 较早的, 在先的\nn. 小隐修院院长, 大隐修院副院长	cet4 cet6 ky toefl ielts	bnc:5045	s:priors
sheep	ʃi:p		n. 羊, 胆小者	zk gk ielts	bnc:2697	s:sheeps
attraction	ә'trækʃәn		n. 吸引, 吸引人的事物, 吸引力\n[医] 吸引	gk cet4 toefl	bnc:3108	s:attractions
wherever	hwєәr'evә		adv. 无论哪里	gk cet4 cet6 ky	bnc:3201	
shower	'ʃauә		n. 阵雨, 淋浴, 一阵, 展出者, 显示者\nvi. 淋浴, 下阵雨\nvt. 淋湿, 倾注	zk gk cet4 cet6 ky toefl ielts	bnc:3712	s:showers/d:showered/p:showered/i:showering/3:showers
hers	hә:z		pron. 她的	zk gk	bnc:3071	
electrical	i'lektrikәl		a. 电的, 有关电的\n[医] 电的	gk cet4 cet6 ky ielts	bnc:3190	s:electricals
forgive	fә'giv		vt. 原谅, 宽恕, 免除\n[法] 免除, 宽恕, 原谅	gk cet4 cet6 ky ielts	bnc:3395	d:forgiven/p:forgave/3:forgives/i:forgiving
clever	'klevә		a. 聪明的, 精明的	zk gk cet4 ky ielts	bnc:3025	r:cleverer/t:cleverest
praise	preiz		n. 赞美, 称赞, 崇拜\nvt. 称赞, 赞美\nvi. 赞扬, 表扬	zk gk cet4 cet6 ky toefl	bnc:4285	d:praised/p:praised/i:praising/s:praises/3:praises
invent	in'vent		vt. 发明, 创作, 虚构\n[机] 发明	zk gk cet4 cet6 ky	bnc:3639	d:invented/p:invented/i:inventing/3:invents
needle	'ni:dl		n. 针, 尖\nvt. 用针缝\nvi. 缝纫\n[计] 探针	gk cet4 cet6 ky gre	bnc:3238	s:needles/i:needling/p:needled/3:needles/d:needled
highway	'haiwei		n. 公路, 大道, 捷径\n[法] 公路, 大路	gk cet4 cet6 ky	bnc:4470	s:highways
lung	lʌŋ		n. 肺, 肺脏, 空地\n[医] 肺	gk cet4 cet6 ky toefl	bnc:3808	s:lungs/i:lunging
ad	æd		n. 广告\n[计] 地址, 模拟-数字	cet4	bnc:4324	s:ads
disabled	dis'eibld		a. 残废的, 有缺陷的, 失效的\n[计] 失效的	gk ielts	bnc:2671	d:disabled/0:disabled/1:dp/p:disabled
silk	silk		n. 丝, 绸, 绸锻类, 丝织品\na. 丝的, 丝织的	zk gk	bnc:3130	s:silks
oven	'ʌvәn		n. 烤箱, 灶, 子宫\n[化] 烘箱	cet4 cet6 ky toefl	bnc:4188	s:ovens
nail	neil		n. 钉子, 指甲\nvt. 用钉钉牢, 使固定, 截住, 揭露	gk cet4 cet6 ky toefl	bnc:3556	s:nails/d:nailed/i:nailing/p:nailed/3:nails
unfair	.ʌn'fєә		a. 不公平的, 不正直的, 不正当的\n[法] 不正直的, 不公平的, 偏颇的	gk cet4 cet6 toefl ielts	bnc:3625	t:unfairest
hook	huk		n. 钩, 钩状, 镰刀, 陷阱\nvt. 挂...于钩上, 钩住, 引上钩, 偷窃\nvi. 弯成钩状, 钩紧\n[计] 钩	gk cet4 cet6 ky toefl	bnc:4337	s:hooks/d:hooked/p:hooked/i:hooking/3:hooks
mud	mʌd		n. 泥, 诽谤\nvt. 弄脏	gk cet4 cet6 ky toefl	bnc:3520	s:muds/i:mudding/p:mudded/3:muds/d:mudded
grandfather	'grændfɑ:ðә		n. 祖父, 始祖\n[电] 原始资料组	zk cet4 cet6	bnc:4184	s:grandfathers
physics	'fiziks		n. 物理学, 物理过程, 物理现象\n[化] 物理; 物理学	zk gk cet4 cet6 ky	bnc:3720	
blade	bleid		n. 叶片, 刀锋, 刀口, 剑\n[医] 页[片], 叶片, 刀片, 刀刃, 刀口	cet4 cet6 ky toefl gre	bnc:4000	s:blades/p:bladed
exhibit	ig'zibit		n. 显示, 显现, 展览品, 陈列品, 展览\nvt. 展现, 陈列, 展览\nvi. 开展览会	cet4 cet6 ky toefl	bnc:3872	d:exhibited/s:exhibits/i:exhibiting/p:exhibited/3:exhibits
reservation	.rezә'veiʃәn		n. 保留, 预定, 保留品, 保留地\n[经] 预定, 预约, 权益保留	gk cet4 cet6 ky ielts	bnc:4139	s:reservations
spare	spєә		n. 剩余, 备用品, 备件, 备用零件, 备用轮胎\na. 多余的, 备用的, 空闲的, 节约的, 瘦的\nvi. 节约, 省掉, 宽恕\nvt. 节约, 省用, 剩下, 饶恕, 赦免	zk gk toefl ielts	bnc:3617	d:spared/s:spares/p:spared/i:sparing/3:spares
hesitate	'heziteit		vi. 犹豫, 迟疑, 踌躇, 支吾, 停顿	cet4 cet6 ky toefl	bnc:3279	p:hesitated/i:hesitating/3:hesitates/d:hesitated
skirt	skә:t		n. 裙子, 下摆, 边缘, 郊区\nvt. 位于...边缘, 绕过, 回避\nvi. 位于边缘	zk gk ielts gre	bnc:3590	s:skirts/p:skirted/i:skirting/3:skirts/d:skirted
tent	tent		n. 帐篷, 帷幕, 住处, 塞条, 塞子\nvi. 住帐蓬, 宿营, 暂时居住\nvt. 用帐篷遮盖, 使住帐篷, 用塞条嵌入	zk gk cet4 cet6 ky	bnc:4158	s:tents/p:tented/i:tenting/3:tents/d:tented
lamp	læmp		n. 灯\nvt. 照亮\n[计] 逻辑模拟分析系统	zk gk cet4 cet6 ky toefl ielts	bnc:3340	s:lamps
disk	disk		n. 圆盘, 磁盘\n[计] 磁盘	cet4 cet6	bnc:2518	s:disks
hi	hai		interj. 喂	gk	bnc:6210	
delight	di'lait		n. 高兴, 愉快\nvt. 使高兴, 乐于\nvi. 感到高兴(或愉快、快乐)	gk cet4 cet6 ky	bnc:3393	s:delights/p:delighted/i:delighting/d:delighted/3:delights
decorate	'dekәreit		v. 装饰	gk cet4 cet6 ky toefl ielts gre	bnc:3957	d:decorated/p:decorated/i:decorating/3:decorates
drum	drʌm		n. 鼓, 鼓声\nvi. 击鼓, 作鼓声\nvt. 打鼓奏出\n[计] 磁鼓	zk gk cet4 cet6 ky	bnc:4171	s:drums/p:drummed/d:drummed/i:drumming/3:drums
attorney	ә'tә:ni		n. 代理人, 律师\n[经] 律师, 代理人	cet6 ky toefl ielts gre	bnc:7239	s:attorneys
interval	'intәvәl		n. 间隔, 距离, 间歇, 间隙\n[计] 时间间隔	gk cet4 cet6 ky toefl ielts	bnc:2689	s:intervals
unhappy	.ʌn'hæpi		a. 不快乐的, 不幸的, 不适当的	gk cet4 cet6	bnc:3622	t:unhappiest/r:unhappier
toe	tәu		n. 足趾, 趾部, 脚趾\nvt. 以趾踏触, 用脚尖走\nvi. 动脚尖	cet4 cet6 ky toefl	bnc:3995	s:toes/p:toed/i:toeing/d:toed/3:toes
disagree	.disә'gri:		vi. 不一致, 不适宜\n[法] 抵触, 不同意, 争执	gk cet4 cet6	bnc:4677	p:disagreed/3:disagrees/i:disagreeing/d:disagreed
soup	su:p		n. 汤, 马力\nvt. 加速, 增加马力	zk gk cet4 cet6 ky toefl	bnc:4360	s:soups/p:souped/i:souping/3:soups/d:souped
regret	ri'gret		n. 遗憾, 后悔, 悔恨, 抱歉, 歉意\nvt. 为...感到遗憾, 后悔, 惋惜, 懊悔, 抱歉\nvi. 感到抱歉	zk gk cet4 cet6 ky	bnc:3773	p:regretted/s:regrets/i:regretting/d:regretted/3:regrets
artistic	ɑ:'tistik		a. 艺术的, 艺术家的, 富有艺术性的	cet4 cet6 ky ielts	bnc:4141	
pill	pil		n. 药丸, 弹丸, 屈辱, 胡说\nv. 做成药丸, 形成丸状, 服药丸, 挫败, 抢劫	gk cet4 cet6 ky toefl	bnc:4969	s:pills
salad	'sælәd		n. 色拉	zk gk cet4 cet6 ky ielts	bnc:4643	s:salads
accommodation	ә.kɒmә'deiʃәn		n. 膳宿, 预订铺位, 适应性调节, 调和, 贷款\n[医] 调节(眼); 适应	gk cet4 cet6 ky ielts	bnc:2048	s:accommodations
upstairs	'ʌp'stєәz		a. 楼上的\nadv. 在楼上, 向楼上, 处于更高地位\nn. 楼层	zk gk cet4 cet6 ky	bnc:3067	
nut	nʌt		n. 坚果, 核心, 螺帽\n[计] Novell NetWare服务器实用程序	gk cet4 cet6 ky	bnc:4276	s:nuts/i:nutting/3:nuts/p:nutted/d:nutted
bullet	'bulit		n. 子弹\n[医] 弹, 子弹, 距节(马)	cet4 ky	bnc:4735	s:bullets
container	kәn'teinә		n. 容器, 集装箱\n[化] 集装箱; 贮存箱; 容器(任何一种)	gk cet4 cet6 ky toefl ielts	bnc:4126	s:containers
artificial	.ɑ:ti'fiʃәl		a. 人造的, 假的, 非原地产的\n[医] 人工的, 人造的, 伟牟	gk cet4 cet6 ky toefl ielts gre	bnc:3499	s:artificials
neat	ni:t		a. 整洁的, 巧妙的, 匀称的, 简洁的\nn. 牛	gk cet4 cet6 ky toefl ielts	bnc:3823	r:neater/t:neatest
striking	'straikiŋ		a. 醒目的, 惊人的, 打击的, 罢工的\n[法] 罢工的, 罢市的, 罢课的	cet6 ky toefl ielts gre	bnc:3929	0:strike/1:i/i:striking
powder	'paudә		n. 粉, 粉末, 火药\nvt. 搽粉于, 搽粉, 撒粉, 使成粉末\nvi. 搽粉, 变成粉末	gk cet4 cet6 ky toefl	bnc:4272	s:powders/i:powdering/d:powdered/p:powdered/3:powders
toilet	'tɒilit		n. 厕所, 梳妆\nvi. 梳妆, 打扮, 上厕所\nvt. 给...梳妆打扮	zk gk cet4 cet6 ky	bnc:3550	s:toilets
rear	riә		n. 后面, 背后, 后方\na. 后面的, 背面的, 后方的\nvt. 养育, 培养, 饲养, 举起, 树立, 栽种\nvi. 高耸, 暴跳	cet4 cet6 ky toefl ielts	bnc:4511	d:reared/p:reared/i:rearing/3:rears/s:rears
shooting	'ʃu:tiŋ		n. 发射, 猎场, 射击	gk	bnc:4728	0:shoot/1:i/i:shooting/s:shootings
envelope	'envәlәup		n. 信封, 封套, 封袋\n[医] 膜, 包袋	gk cet4 cet6 ky	bnc:3672	s:envelopes/3:envelopes
delicate	'delikәt		a. 细致优雅的, 微妙的, 美味的\n[医] 柔弱的	gk cet4 cet6 ky toefl ielts gre	bnc:3775	
certificate	sә'tifikeit		n. 证书, 证明书\nvt. 发给证明书, 用证书批准, 用证书证明	gk cet4 cet6 ky ielts	bnc:2341	s:certificates/d:certificated/p:certificated/i:certificating/3:certificates
